Date,city,Consumption_GWh,temperature_2m_max,temperature_2m_mean,temperature_2m_min,apparent_temperature_max,apparent_temperature_mean,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration
8/18/2023,sharjah,136.12,38.2,33.6,30.1,41.8,38.2,33.5,0,0,0,0,0,0,24.6,40,7.06
8/19/2023,sharjah,123.43,38.3,33.8,30.4,41.4,39.1,35.9,0,0,0,0,0,0,21.4,37.4,6.82
8/20/2023,sharjah,131.95,41.1,34.6,30.7,44.2,39.6,36.1,0,0,0,0,0,1,23.3,40.7,7.07
8/21/2023,sharjah,130.41,39.7,34,29.3,42.6,38.4,32.7,0,0,0,0,0,1,21.4,35.6,7.34
8/22/2023,sharjah,124.14,39.2,33.7,29.3,42.3,38.8,33.6,0,0,0,0,0,1,18.7,32,6.94
8/23/2023,sharjah,149.3,38.4,33.9,29.8,43.3,40.5,36,0,0,0,0,0,0,25.3,40.7,6.57
8/24/2023,sharjah,135.71,37.2,34,30.8,46.1,42.2,38.2,0,0,0,0,0,3,20.5,36.7,5.86
8/25/2023,sharjah,111.77,44.6,35.9,30.8,46.8,41.7,37.2,0,0,0,0,0,3,28.1,46.1,6.79
8/26/2023,sharjah,131.68,43.6,35.8,30.8,45.1,40.2,34.3,0,0,0,0,0,1,23,41.4,7.23
8/27/2023,sharjah,124.04,43.6,35.7,30.2,45,39.1,32.4,0,0,0,0,0,3,24.1,41.8,7.55
8/28/2023,sharjah,137.67,43.9,35.2,30.3,47,41.3,36.9,0,0,0,0,0,2,26.5,46.4,6.83
8/29/2023,sharjah,122.87,37.4,33.8,29.8,44.5,40.1,32.6,0,0,0,0,0,0,26,43.2,6.53
8/30/2023,sharjah,128.97,43.3,35.6,30.2,44.5,37,27.7,0,0,0,0,0,0,29.2,46.4,9.14
8/31/2023,sharjah,134.54,39.8,34.5,30.2,42.4,38.5,34.2,0,0,0,0,0,0,22,36.4,7.34
9/1/2023,sharjah,137.79,36.8,33.8,30.7,44.4,40.3,37.5,0,0,0,0,0,0,19.2,34.2,6.1
9/2/2023,sharjah,119.2,41.3,35.7,31.5,44.7,40.3,36.3,0,0,0,0,0,0,25.1,40.3,7.81
9/3/2023,sharjah,126.99,40.5,34.6,30,44.9,38.9,33.1,0,0,0,0,0,0,26.8,43.6,7.27
9/4/2023,sharjah,125.73,39.2,34.2,30.4,42.6,39.3,34.4,0,0,0,0,0,0,23.3,38.5,6.92
9/5/2023,sharjah,124.12,37.4,34,30.7,43.7,40.8,38.4,0,0,0,0,0,1,19.2,35.3,6.1
9/6/2023,sharjah,145.89,42.2,34.8,30.7,45.6,40.7,38.2,0,0,0,0,0,2,25.6,42.8,6.47
9/7/2023,sharjah,133.64,42.9,34.9,30,44.8,37.9,31.9,0,0,0,0,0,1,26.6,45.4,7.91
9/8/2023,sharjah,118.65,41.3,34.1,29.4,42.9,37.4,32.5,0,0,0,0,0,0,28.1,44.3,7.56
9/9/2023,sharjah,138.26,39.2,33.6,29,40.6,37,31.8,0,0,0,0,0,0,24.9,41.4,7.25
9/10/2023,sharjah,149.1,37.9,33.5,30,44.1,39.4,34.9,0,0,0,0,0,0,20.3,37.1,6.15
9/11/2023,sharjah,139.29,40.1,34.9,30.9,41.4,38.5,34.9,0,0,0,0,0,1,21.9,38.5,7.38
9/12/2023,sharjah,116.33,40.7,34.6,30.4,42.5,38.2,33.7,0,0,0,0,0,0,24.5,41.4,7.31
9/13/2023,sharjah,125.64,39.9,33.3,28.7,41.4,38.1,33,0,0,0,0,0,1,25,41.8,6.81
9/14/2023,sharjah,141.4,38.6,33.2,29.5,44.2,40,36.2,0,0,0,0,0,1,22,38.2,5.86
9/15/2023,sharjah,123.63,41.8,34.6,30.6,45.4,40.2,35.5,0,0,0,0,0,3,27,43.9,6.65
9/16/2023,sharjah,133.99,39.4,34,30.3,44.4,39,34.2,0,0,0,0,0,3,23.8,41.4,6.74
9/17/2023,sharjah,136.97,37.4,33.7,31.2,44.2,39.8,36,0,0,0,0,0,3,22.9,39.2,6.01
9/18/2023,sharjah,121.66,39.6,34.1,31.4,45.1,41,38.8,0,0,0,0,0,3,25.3,42.1,5.81
9/19/2023,sharjah,129.46,40.1,34.8,30.8,45.5,41.4,38,0,0,0,0,0,3,22.6,38.5,5.99
9/20/2023,sharjah,100.83,39.3,34.2,30.7,42.4,40,37.8,0,0,0,0,0,3,24.8,39.2,6.42
9/21/2023,sharjah,120.78,36.9,32.7,28.3,42.3,39.3,34.4,0,0,0,0,0,3,20.7,35.3,5.63
9/22/2023,sharjah,127.73,37.9,33,28.3,44,39.9,35.4,0,0,0,0,0,3,23.3,40.7,5.63
9/23/2023,sharjah,118.77,44,36.2,28.6,40.3,35.7,30.4,0,0,0,0,0,1,35.5,54.4,10.02
9/24/2023,sharjah,144.69,42.8,35.7,29.9,40.2,33.7,28.1,0,0,0,0,0,2,32.7,50.4,10.17
9/25/2023,sharjah,117.13,40.5,34.1,28,41,33.3,24.5,0,0,0,0,0,0,23.2,37.8,7.76
9/26/2023,sharjah,126.04,42.7,34.8,29.1,40.3,33.7,26.8,0,0,0,0,0,0,23.1,39.6,8.55
9/27/2023,sharjah,131.18,40.6,33.5,28.5,41.2,33.8,26.5,0,0,0,0,0,0,23.4,38.9,8.22
9/28/2023,sharjah,142.97,39.6,32.8,27.4,37.4,33,26.3,0,0,0,0,0,0,27.1,42.8,8.48
9/29/2023,sharjah,117.08,35.9,31.5,27.2,39.6,35.6,30.4,0,0,0,0,0,0,21.1,35.3,5.99
9/30/2023,sharjah,140.47,36.2,31.3,26,39.5,35,31.1,0,0,0,0,0,1,25.2,41.4,6.05
10/1/2023,sharjah,130.09,35.2,31.6,27.2,38.5,35.8,31.7,0,0,0,0,0,0,24.2,40.7,5.9
10/2/2023,sharjah,121.17,35.6,31.9,28.1,38.5,35,30.5,0,0,0,0,0,0,21.9,36.7,6.3
10/3/2023,sharjah,134.16,37.9,32,27.4,40.6,36,31.3,0,0,0,0,0,0,25.2,41.8,5.86
10/4/2023,sharjah,131.79,37.1,31.7,27.2,41.3,36.7,31.9,0,0,0,0,0,0,21,36,5.51
10/5/2023,sharjah,124.6,35.7,30.8,26.2,41.6,37,31.1,0,0,0,0,0,0,19.7,34.2,5.05
10/6/2023,sharjah,130.63,38.7,32.1,27.4,42.5,37.7,32.8,0,0,0,0,0,3,20.7,36.4,5.62
10/7/2023,sharjah,126.53,42.1,33.6,27.4,41.7,36.9,32.5,0,0,0,0,0,0,26.4,40,7.02
10/8/2023,sharjah,131.02,36.7,32.4,27.9,43.1,36.4,28.8,0,0,0,0,0,0,22.2,38.2,6
10/9/2023,sharjah,135.96,38.5,32,26.5,38.6,35.6,28.8,0,0,0,0,0,0,26,42.5,6.33
10/10/2023,sharjah,144.27,35.1,31.1,27.4,40.7,36.8,32.9,0,0,0,0,0,0,21.6,37.4,5.06
10/11/2023,sharjah,118.86,34.6,30.5,26.5,38.5,36,32.6,0,0,0,0,0,2,17.6,31,4.9
10/12/2023,sharjah,149.2,36.2,30.7,26,38.9,35.7,30.4,0,0,0,0,0,0,20.5,35.3,5.11
10/13/2023,sharjah,112.43,36.1,30.9,26.1,40.5,35.6,29.8,0,0,0,0,0,0,15.8,30.2,5.26
10/14/2023,sharjah,128.63,35.4,30.5,26.1,39.7,35.5,31,0,0,0,0,0,1,22.7,38.2,4.88
10/15/2023,sharjah,135.29,34.6,30.1,25.8,39.5,34.7,30.8,0,0,0,0,0,0,20.5,34.9,5.05
10/16/2023,sharjah,132.53,36.4,30.8,26.5,38.5,34.9,31.3,0,0,0,0,0,0,21.1,38.2,5.2
10/17/2023,sharjah,124.4,37.5,30.9,25.1,36.4,32.8,27.3,0,0,0,0,0,0,25,40.7,6.37
10/18/2023,sharjah,128.13,34.5,30.2,25.9,36.7,33.6,29.3,0,0,0,0,0,0,18.3,31.3,5.28
10/19/2023,sharjah,125.56,34.4,30.1,25.6,37.7,33.9,30.6,0,0,0,0,0,0,20.9,34.9,5.16
10/20/2023,sharjah,124.7,33.6,30.1,26.7,37.7,34.3,30.2,0,0,0,0,0,0,21.3,37.8,4.92
10/21/2023,sharjah,137.65,34.6,30.5,26.6,38.8,35,31.5,0,0,0,0,0,0,21.9,37.4,4.92
10/22/2023,sharjah,133.21,36.8,30.9,26.7,36.9,32.8,28.3,0,0,0,0,0,0,20.7,36,6
10/23/2023,sharjah,123.76,35.6,30.4,26.1,38,34,29.7,0,0,0,0,0,0,20.5,36,5.01
10/24/2023,sharjah,138.1,34.6,29.9,25.9,37.3,33.9,30.4,0,0,0,0,0,1,23.1,38.5,4.61
10/25/2023,sharjah,132.77,33.4,29.7,25.8,38,34.4,30.5,1.5,1.5,0,0,1,61,15.9,32.4,4.38
10/26/2023,sharjah,137.32,31.8,27.9,25.4,33.8,29.9,27.5,9.4,9.4,0,0,7,63,26.3,42.5,3.88
10/27/2023,sharjah,135.67,29,26.8,24.2,33.5,30.7,28.2,0,0,0,0,0,3,13.8,24.8,3.51
10/28/2023,sharjah,122.54,31.2,27.8,24,34.9,31.1,26.5,0.1,0.1,0,0,1,51,13.5,24.8,4.11
10/29/2023,sharjah,124.96,32.2,28.5,24.5,35.2,31.3,27.4,0,0,0,0,0,3,15.5,29.2,4.49
10/30/2023,sharjah,136.73,34,28.9,24.2,35.7,30.9,26.3,0.3,0.3,0,0,1,51,22.7,40,5.13
10/31/2023,sharjah,135.49,35.1,29.4,24.5,35.8,31,26.4,0,0,0,0,0,3,23.7,37.1,5.44
11/1/2023,sharjah,129.81,36.7,29.7,23.8,35.8,30.2,24.1,0,0,0,0,0,2,26.1,39.6,6.07
11/2/2023,sharjah,131.06,35.6,29.3,23.7,35.3,29.4,24.3,0,0,0,0,0,3,26.6,42.1,6.12
11/3/2023,sharjah,141.5,33.2,28.3,23.2,33.1,29,22.5,0,0,0,0,0,3,20.6,32.8,5.46
11/4/2023,sharjah,124.68,31.8,29.5,27.9,32.5,30.9,29.7,0,0,0,0,0,3,23,38.2,5.61
11/5/2023,sharjah,134.92,32.1,29.1,25.9,31.5,29.3,26.6,0,0,0,0,0,2,24,38.9,6.05
11/6/2023,sharjah,128.18,32.8,28.6,24.6,31.7,28.3,24.6,0,0,0,0,0,0,28.8,45.7,6.15
11/7/2023,sharjah,128.04,30.8,27.8,23.8,31.3,28.6,24.4,0,0,0,0,0,1,20.3,34.6,4.78
11/8/2023,sharjah,139.89,31.2,27.3,23.3,32.8,28.7,24.2,0.5,0.5,0,0,2,51,18.9,32.8,4.44
11/9/2023,sharjah,137.43,33.5,28.2,23.3,32.4,28.4,24.6,0,0,0,0,0,1,19.9,32.4,5.34
11/10/2023,sharjah,137.32,33.3,27.8,23.2,33.6,27.8,22.8,0,0,0,0,0,3,23.3,36.7,5.49
11/11/2023,sharjah,141.75,33,27.3,21.9,32.7,28,21.8,0,0,0,0,0,3,24.5,39.6,4.92
11/12/2023,sharjah,130.19,33.5,26.6,20.4,32.3,26.9,19.8,0,0,0,0,0,3,23.3,36.7,5
11/13/2023,sharjah,136.14,31.7,25.4,18.8,31.5,24.6,16.3,0,0,0,0,0,3,24.8,39.6,5.18
11/14/2023,sharjah,127.21,33.3,25.5,17.6,30.9,24.6,15,0,0,0,0,0,3,19.6,33.1,4.98
11/15/2023,sharjah,132.92,34.2,27.8,22,32.7,26.4,19.9,0,0,0,0,0,3,25.8,37.1,5.99
11/16/2023,sharjah,128.83,32.3,27.1,24.2,31.6,27.4,25.3,5.3,5.3,0,0,2,63,23.7,38.9,4.78
11/17/2023,sharjah,130.87,25.7,23.8,21.6,29.1,26.1,22.5,17.6,17.6,0,0,6,63,20,28.8,2.58
11/18/2023,sharjah,135.36,27.6,24.4,21.4,29.6,26.2,22.6,0,0,0,0,0,2,13.7,22.3,3.33
11/19/2023,sharjah,122.64,27.9,23.9,20.2,30.8,26,21.7,0,0,0,0,0,0,15.9,27.4,3.47
11/20/2023,sharjah,148.83,31.3,25.5,21.4,30.6,26.4,23,0,0,0,0,0,3,22,34.6,4.34
11/21/2023,sharjah,120.95,31.8,26.2,22.4,31,27.3,23.6,0,0,0,0,0,3,29.5,43.9,4.51
11/22/2023,sharjah,119.07,29.7,25.9,21.4,32,27.1,23.6,0,0,0,0,0,2,23.4,38.2,4.48
11/23/2023,sharjah,140.42,29.7,25.9,23.2,30.7,27,24.5,0,0,0,0,0,0,20.6,34.2,4.22
11/24/2023,sharjah,137.12,28.2,24.5,20.3,28.3,25.2,21,0,0,0,0,0,3,19.4,33.5,3.86
11/25/2023,sharjah,135.62,27.2,24.9,22.1,28,26.1,23.8,0.1,0.1,0,0,1,51,19.8,34.2,3.68
11/26/2023,sharjah,135.66,29.2,24.8,20.3,31,25.7,21.2,0,0,0,0,0,3,21.4,37.1,3.93
11/27/2023,sharjah,129.89,27.8,24.7,21.2,29.1,25.7,22.5,0,0,0,0,0,3,19.7,31.3,3.88
11/28/2023,sharjah,121.92,28.3,24.9,21.7,30.3,26.8,22.6,0,0,0,0,0,2,15.8,28.8,3.59
11/29/2023,sharjah,130.68,29.1,25.7,22.1,30.3,27,23.4,0,0,0,0,0,2,22.7,37.1,4.21
11/30/2023,sharjah,123.91,27.5,25,22,27.7,25.5,21.5,0,0,0,0,0,1,19.6,33.8,4.14
12/1/2023,sharjah,138.78,27.6,23.3,18.5,28.8,24,18.7,0,0,0,0,0,0,16,28.4,3.6
12/2/2023,sharjah,128.68,27.9,23.8,19.4,29.7,25.2,20.3,0,0,0,0,0,0,20.1,33.5,3.36
12/3/2023,sharjah,122.57,28.5,24.6,20.3,29.6,25.9,21.3,0,0,0,0,0,1,21.3,33.8,3.61
12/4/2023,sharjah,127.11,28.7,24.4,19.3,30.2,26,20.6,0,0,0,0,0,3,19.7,31.7,3.57
12/5/2023,sharjah,133.72,29.3,25.1,20.4,30.3,26.5,21.5,0,0,0,0,0,3,15.3,28.1,3.8
12/6/2023,sharjah,124.93,28.4,24.9,19.7,29.5,26.2,20.8,0,0,0,0,0,0,20,32.4,3.85
12/7/2023,sharjah,122.6,27.5,23.8,19.1,28.5,24.4,19.9,0,0,0,0,0,0,19.5,32.8,3.71
12/8/2023,sharjah,132.19,27.2,23.5,18.8,28.3,24.3,19.3,0,0,0,0,0,1,15.1,26.6,3.53
12/9/2023,sharjah,132.2,28.6,23,17.2,27.7,23,17.1,0,0,0,0,0,3,28,43.2,3.83
12/10/2023,sharjah,125.44,27.4,23.1,18.2,27.6,23.2,18.6,0,0,0,0,0,3,17.4,29.2,3.79
12/11/2023,sharjah,125.76,27.1,23,17.8,27.9,22.4,17,0,0,0,0,0,3,15.3,27,3.89
12/12/2023,sharjah,132.09,26.6,22,16.3,26.2,21.5,14.9,0,0,0,0,0,3,14.6,26.3,3.72
12/13/2023,sharjah,116.97,27.8,22.2,16.6,26.6,21.3,16.3,0,0,0,0,0,3,22.7,34.6,4.16
12/14/2023,sharjah,117.33,27.1,22.3,17.3,23.6,19.9,15.5,0.1,0.1,0,0,1,51,29.5,45,5.02
12/15/2023,sharjah,123.53,25.4,23.7,22.1,22,20.6,19.2,0,0,0,0,0,2,31,45.7,5.86
12/16/2023,sharjah,128.08,26.5,22,16.3,25.4,20.8,15.5,0,0,0,0,0,0,25.6,39.6,4.16
12/17/2023,sharjah,132.8,28.3,22.1,16.9,25.3,19.3,14.3,0,0,0,0,0,0,25.5,38.9,5.05
12/18/2023,sharjah,143.28,28.2,21.1,14.6,24.8,18.3,10.7,0,0,0,0,0,0,24,36.4,4.72
12/19/2023,sharjah,137.72,26.7,20.8,14.7,25.3,19.6,13.4,0,0,0,0,0,3,16.9,28.8,3.64
12/20/2023,sharjah,128.56,26.7,21.8,15.8,25.8,20.7,14.8,0,0,0,0,0,3,23,37.1,3.91
12/21/2023,sharjah,129.83,25.1,21.6,17,24.1,21,16.2,0,0,0,0,0,1,20.9,34.2,3.47
12/22/2023,sharjah,120.98,25.8,22.4,19.2,24.4,21.2,18.2,0,0,0,0,0,3,17.3,28.4,3.89
12/23/2023,sharjah,129.83,25.2,21.1,16.6,24.7,20.2,15.3,0,0,0,0,0,3,17.8,30.2,3.67
12/24/2023,sharjah,127.4,26.3,21.5,16.3,25.7,21.1,16,0,0,0,0,0,3,16.6,28.8,3.45
12/25/2023,sharjah,132.9,27.1,22.4,17.7,28.2,23.5,18.7,0,0,0,0,0,3,17.7,30.2,3.06
12/26/2023,sharjah,122.55,28,24.2,21.2,28.7,25.8,23.2,0,0,0,0,0,2,19.6,33.5,3.43
12/27/2023,sharjah,134.67,27,23,19.2,28.9,24.6,20.1,0,0,0,0,0,0,15.6,27.7,3.06
12/28/2023,sharjah,143.79,24.7,21,17.5,26.5,22.3,18.4,0,0,0,0,0,3,16,27.7,2.46
12/29/2023,sharjah,129.02,26.1,21.6,16.8,27.7,22.7,17.4,0,0,0,0,0,3,17.1,28.1,2.97
12/30/2023,sharjah,133.62,27.4,22.1,16.8,27.7,23.1,17.3,0,0,0,0,0,0,18.2,31,3.07
12/31/2023,sharjah,136.21,25.8,22.5,17.6,27.2,24.1,18.7,0,0,0,0,0,3,25.5,39.6,2.66
1/1/2024,sharjah,126.39,26.6,23.8,20.5,27.3,24.2,22.4,0,0,0,0,0,1,24.5,37.8,3.79
1/1/2023,oman,109.26,30.1,23,16.4,26.8,21,16.1,0,0,0,0,0,0,14.6,26.6,4.32
1/2/2023,oman,117.7,29.7,23.3,17.7,27.6,22,17,0,0,0,0,0,3,22.1,33.1,5.29
1/3/2023,oman,103.32,28.7,23.3,17.4,28.3,22.5,16,0,0,0,0,0,3,20.7,31.7,4.39
1/4/2023,oman,116.67,28.1,23,17.4,25.6,21.4,16.7,0,0,0,0,0,0,12.9,23,4.04
1/5/2023,oman,103.47,27.5,22.5,16.4,25.8,21,15.9,0,0,0,0,0,3,14.6,26.6,4.32
1/6/2023,oman,110.07,27.7,22.6,16.9,26.3,21.4,16,0,0,0,0,0,3,21.9,35.3,4.74
1/7/2023,oman,118.46,27.5,22.6,16.8,26.9,22.5,17,0,0,0,0,0,0,21.4,36.4,4.5
1/8/2023,oman,93.69,27.6,22.9,16.7,28.1,23.2,16.9,0,0,0,0,0,0,15.9,27.4,3.66
1/9/2023,oman,122,28.3,23.6,18.1,28.3,23.6,18.1,0,0,0,0,0,0,9.5,20.5,3.53
1/10/2023,oman,95.09,29.2,23.6,17.7,27.6,23.3,18.1,0,0,0,0,0,0,15.9,27,4.05
1/11/2023,oman,114.48,28.6,23.3,17.9,27.7,22.6,18,0,0,0,0,0,0,23.4,38.9,4.37
1/12/2023,oman,117.79,27.1,21.9,16.8,23.1,18.6,14.4,0,0,0,0,0,0,27.3,38.5,4.76
1/13/2023,oman,97.41,26.9,22,16.5,26.7,20.8,14.3,0,0,0,0,0,3,27,38.9,5.83
1/14/2023,oman,117.18,26.6,22,16.6,26.6,21.6,15.9,0,0,0,0,0,0,21.3,35.6,4.18
1/15/2023,oman,95.5,27.6,22.6,16.8,27.4,22,15.8,0,0,0,0,0,1,14.8,27,3.72
1/16/2023,oman,89.53,30.4,24.4,17.8,28.3,22.7,16.4,0,0,0,0,0,3,14.7,25.6,3.99
1/17/2023,oman,109.21,30.1,24.3,18,28.2,22.9,17.2,0,0,0,0,0,3,16.9,28.1,5.21
1/18/2023,oman,115.64,29,23.3,17.5,27.3,22.5,17.6,0,0,0,0,0,0,18.7,32.4,5.32
1/19/2023,oman,110.57,25.4,20.4,15.3,21.2,17.1,13.3,0,0,0,0,0,3,27.9,40.3,4.93
1/20/2023,oman,92.94,25.8,20.1,13.9,24.7,17.9,12.1,0,0,0,0,0,1,28,44.6,5.34
1/21/2023,oman,104.71,26,20.8,14.1,25.2,19.2,12.7,0,0,0,0,0,1,24.7,35.6,4.54
1/22/2023,oman,106.82,25.7,20.4,13.9,24.6,18.7,12.3,0,0,0,0,0,0,17.9,31.7,4.11
1/23/2023,oman,118.97,25.1,20.8,15.2,25.4,19.7,13.9,0,0,0,0,0,3,18.7,32.4,4.28
1/24/2023,oman,111.33,24.9,20.9,15.6,23.8,19.4,14.2,0.1,0.1,0,0,1,51,19.4,33.1,3.57
1/25/2023,oman,117.06,25.6,21.5,15.8,23.7,19.4,14.3,0.3,0.3,0,0,2,51,16.6,29.9,4
1/26/2023,oman,104.08,25.8,21.5,17.1,23,19.1,14.9,2.3,2.3,0,0,8,53,22.3,34.9,4.64
1/27/2023,oman,117.17,24.3,20.6,17,22.4,19.1,15.4,0.4,0.4,0,0,1,51,29.6,46.8,4.54
1/28/2023,oman,117.62,23.2,18.8,14.6,19.2,16.4,13.4,0.3,0.3,0,0,3,51,20.5,31.3,3.27
1/29/2023,oman,99.42,23.5,17.4,11.5,19.7,14.4,8.7,0,0,0,0,0,0,32.8,49.3,3.67
1/30/2023,oman,107.18,25.9,18.7,11.1,24.4,17.6,10,0,0,0,0,0,0,22.4,35.6,4.56
1/31/2023,oman,110.85,27.1,20.4,12.5,24.8,18.6,11.7,0,0,0,0,0,0,11.5,21.2,3.53
2/1/2023,oman,105.21,27.1,21.1,14.4,24.7,19.9,14,0,0,0,0,0,1,19.5,31.3,4.9
2/2/2023,oman,106.68,27.8,22.1,16,25.1,20.6,15.3,0,0,0,0,0,0,21.4,36.4,4.6
2/3/2023,oman,95.85,28.3,22.4,15.8,28.5,22.3,15.5,0,0,0,0,0,0,20.6,34.9,4.93
2/4/2023,oman,100.7,30,23.3,17.2,29.3,22.7,16.3,0,0,0,0,0,3,14.3,20.5,4.09
2/5/2023,oman,98.08,29.9,23.6,16.9,28,21.4,15.7,0,0,0,0,0,3,19.3,27.4,4.74
2/6/2023,oman,107.11,31.3,24.1,15.9,30.4,22.2,14,0,0,0,0,0,3,17.9,29.9,6
2/7/2023,oman,114.44,33.3,25,16.4,30.4,22.8,15.1,0,0,0,0,0,3,15.7,22,5.13
2/8/2023,oman,110.75,34.5,26,17.8,30.9,23.5,16.9,0,0,0,0,0,3,16.2,29.2,6.19
2/9/2023,oman,103.13,30.6,23.6,17.7,25.6,20.2,15.5,0,0,0,0,0,1,18.5,30.6,6.64
2/10/2023,oman,97.2,26.7,20.3,14.4,21.8,16.3,11.3,0,0,0,0,0,2,30.9,47.5,7.24
2/11/2023,oman,106.69,30.9,21.5,13.2,26.3,18.3,11.3,0,0,0,0,0,0,31.2,48.2,6.3
2/12/2023,oman,104.23,31.2,22.6,13.7,27.4,20.7,13.8,0,0,0,0,0,0,26.4,37.8,5.92
2/13/2023,oman,117.67,32.9,23.8,14.3,29.2,21.5,13.4,0,0,0,0,0,3,17.6,31,5.59
2/14/2023,oman,114.8,31.9,23.9,15.6,28.5,22.1,15.9,0,0,0,0,0,3,17.5,30.2,6.07
2/15/2023,oman,93.35,32.9,24.2,15.1,28.3,21.1,12.7,0,0,0,0,0,3,18.9,30.2,6.11
2/16/2023,oman,109.86,31.9,23.3,14.6,29.1,21.9,14.3,0,0,0,0,0,3,22.2,34.6,7.24
2/17/2023,oman,99.53,32.6,23.6,14,30.3,22.4,13.4,0,0,0,0,0,3,16.3,27.4,5.45
2/18/2023,oman,112.12,31.6,23.7,16,27.9,21.3,15.3,0,0,0,0,0,3,17.4,23.8,5.18
2/19/2023,oman,111.49,30.5,21.9,14.7,25.8,18.5,12.7,0,0,0,0,0,3,26.2,39.6,6.71
2/20/2023,oman,103.11,30,22,14,25.4,18.3,11.4,0,0,0,0,0,3,29.7,43.9,6.66
2/21/2023,oman,96.07,30,22.3,14.4,25.4,19.2,13,0,0,0,0,0,3,28.4,45,6.93
2/22/2023,oman,100.85,32.6,24.1,15,28.4,20.4,11.8,0,0,0,0,0,3,22.2,35.3,6.52
2/23/2023,oman,108.07,33,24.8,15.3,31.6,21.9,11.7,0,0,0,0,0,0,19.2,33.5,7.54
2/24/2023,oman,97.96,32.8,24.9,15.8,29.4,21.6,13,0,0,0,0,0,3,15.3,20.5,6.29
2/25/2023,oman,117.56,32.1,25.5,18.7,30.2,25.2,19.7,0,0,0,0,0,3,20.2,32.4,7.28
2/26/2023,oman,101.95,32.5,25.7,18.6,31,24.9,19.1,0,0,0,0,0,3,18.8,31.7,5.84
2/27/2023,oman,95.51,33.8,26.4,18.5,30.9,24.3,18.2,0,0,0,0,0,0,22.1,35.3,5.82
2/28/2023,oman,105.54,34.6,27.1,19,31.7,24.4,18.2,0,0,0,0,0,3,17.4,31.3,6.84
3/1/2023,oman,104.62,34.2,27.3,20.2,32.4,24.9,18.5,0,0,0,0,0,3,18.9,32.8,7.45
3/2/2023,oman,91.13,34.4,28.3,22,31.4,25.5,18.6,0,0,0,0,0,3,31.3,55.4,7.86
3/3/2023,oman,117.45,33.6,27.2,19.8,32.1,25.3,18.2,0,0,0,0,0,0,19.8,34.9,7.93
3/4/2023,oman,102.28,34,27.8,20.4,32.1,26.3,19.6,0,0,0,0,0,0,14.8,24.5,6.77
3/5/2023,oman,122.83,34.9,28,19.6,33,26.2,18.6,0,0,0,0,0,0,20.6,33.1,6.59
3/6/2023,oman,116.79,35,28,19.5,33.2,25.4,17.1,0,0,0,0,0,0,13.1,25.2,6.5
3/7/2023,oman,92.93,35,28.3,19.8,33.9,25.4,16.6,0,0,0,0,0,2,15,25.9,7.02
3/8/2023,oman,102.65,35,27.8,19.1,33.7,25.3,17.2,0,0,0,0,0,3,15.6,22.3,6.77
3/9/2023,oman,117.55,34.2,27.9,20.7,32.7,26,19.5,0,0,0,0,0,3,17.1,25.6,6.88
3/10/2023,oman,96.99,32.8,26.8,20.3,31.6,25.8,21,0,0,0,0,0,3,22,32.8,7.61
3/11/2023,oman,108.35,33.7,27.5,21.2,32.2,26.5,20.6,0,0,0,0,0,3,22.1,32.8,6.63
3/12/2023,oman,95.49,35,28.9,21.7,34.7,28.2,22.1,0,0,0,0,0,3,16.1,28.4,6.41
3/13/2023,oman,111.46,33.8,28.8,22.5,32.9,27.5,23.2,0,0,0,0,0,3,18.8,26.3,6.86
3/14/2023,oman,95.43,33.3,28.9,25,32.6,28.4,25.1,0,0,0,0,0,3,24.5,38.2,6.8
3/15/2023,oman,102.57,36,29.3,21.3,34.4,27.5,19.1,0,0,0,0,0,3,20.4,32.8,5.49
3/16/2023,oman,98.88,36.9,29.9,22.1,35.8,28.9,22.2,0,0,0,0,0,1,16.5,25.2,7.08
3/17/2023,oman,111.03,37.4,31.3,23.9,36.6,28.8,22.3,0,0,0,0,0,0,15.5,28.8,7
3/18/2023,oman,98.61,36.1,29.6,22.6,33,26.3,20.2,0,0,0,0,0,1,29.3,42.1,8.74
3/19/2023,oman,106.19,33.2,27.2,22.3,28.7,23.7,17.7,1.3,1.3,0,0,1,61,25.9,40.7,9.27
3/20/2023,oman,118.79,35,28.5,22.3,35.5,28,21.8,0.5,0.5,0,0,2,51,26.7,45.7,7.32
3/21/2023,oman,97.22,37.6,30.2,23.3,35.3,28.7,23.5,0,0,0,0,0,2,19,25.6,6.73
3/22/2023,oman,99.17,32.5,27.1,21.6,26.7,22.7,19.3,0,0,0,0,0,1,25.3,39.2,7.94
3/23/2023,oman,103.14,31.7,25.2,18,27.2,21.5,15.8,0,0,0,0,0,0,32.3,51.8,9.76
3/24/2023,oman,95.95,30.8,24.2,17.2,27,21,14.9,0,0,0,0,0,3,28.6,44.3,8.62
3/25/2023,oman,100.1,32.7,25.4,17.3,30.1,23.5,16.4,0,0,0,0,0,0,22,35.3,7.83
3/26/2023,oman,97.67,35.4,28.4,19.1,33.5,26.3,17.7,0,0,0,0,0,2,16.1,27.7,7.07
3/27/2023,oman,91.47,33.4,28.5,22.8,34,28.6,24.3,0,0,0,0,0,3,21,25.9,7.6
